Date,Open,High,Low,Close,Adj.Close,Volume,mean_5_before,percent_before,mean_5_after,percent_after
3/9/2021,608.179993,678.090027,595.210022,673.580017,673.580017,67523300,5.09500125,3.120025203,8.58999625,5.101099221
3/10/2021,700.299988,717.849976,655.059998,668.059998,668.059998,60605700,11.654999,7.501930331,2.20500175,1.320241749
3/11/2021,699.400024,702.5,677.179993,699.599976,699.599976,36253900,25.412491,16.99974278,0.5525055,0.315897953
3/12/2021,670,694.880005,666.140015,693.72998,693.72998,33583800,32.682495,23.22024512,-10.14250175,-5.848097699
3/15/2021,694.090027,713.179993,684.039978,707.940002,707.940002,29335600,8.58999625,5.101099221,-13.26750175,-7.496398967
3/16/2021,703.349976,707.919983,671,676.880005,676.880005,31903400,2.20500175,1.320241749,-1.72000125,-1.016429049
3/17/2021,656.869995,703.72998,651.01001,701.809998,701.809998,40083300,0.5525055,0.315897953,-9.91250625,-5.649680841
3/18/2021,684.289978,689.22998,652,653.159973,653.159973,33224800,-10.14250175,-5.848097699,-5.72248825,-3.504494143
3/19/2021,646.599976,657.22998,624.619995,654.869995,654.869995,42827400,-13.26750175,-7.496398967,-3.619995,-2.211122835
3/22/2021,684.590027,699.619995,668.75,670,670,39512200,-1.72000125,-1.016429049,-12.8224945,-7.655220597
3/23/2021,675.77002,677.799988,657.51001,662.159973,662.159973,30491900,-9.91250625,-5.649680841,-12.71749875,-7.682432807
3/24/2021,667.909973,668.02002,630.109985,630.27002,630.27002,33795200,-5.72248825,-3.504494143,1.33749375,0.848838566
3/25/2021,613,645.5,609.5,640.390015,640.390015,39224900,-3.619995,-2.211122835,6.8849945,4.300500844
3/26/2021,641.869995,643.820007,599.890015,618.710022,618.710022,33778400,-12.8224945,-7.655220597,10.7599945,6.9564055
3/29/2021,615.640015,616.47998,596.02002,611.289978,611.289978,28637000,-12.71749875,-7.682432807,NA,NA
3/30/2021,601.75,637.659973,591.01001,635.619995,635.619995,39432400,1.33749375,0.848838566,NA,NA
3/31/2021,646.619995,672,641.109985,667.929993,667.929993,33261700,6.8849945,4.300500844,NA,NA
4/1/2021,688.369995,692.420288,659.499023,661.75,661.75,34820389,10.7599945,6.9564055,NA,NA
